Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,e e e ririto
Tutto bene grazie,io e e pero
E in offerta costa dieci euro,e e e mario
Va bene grazie lo stesso,etrtruririraeo
Piacere Luigi come stai,e e io ateo
Dovrebbe arrivare tra qualche minuto,iriririririo
"Certo volentieri, io lo prendero macchiato",e io iriateo
Prendiamo un caffe al bar,ertriririro
Prego,io e e e io
Salve quanto costa quell articolo,e e urueo
Buonasera io sono Mario,euererireo
Perfetto vorrei comprarne due.,e e e bar io
Si grazie e arrivederci,io e uerur io
Buonasera io sono Mario,ptitiecrurura
Va bene grazie lo stesso,io e e ururu so
Dovrebbe arrivare tra qualche minuto,io e urururaeo
