Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,io io bene io
Tutto bene grazie,io io
E in offerta costa dieci euro,io io
Va bene grazie lo stesso,certo io
Piacere Luigi come stai,certo io lo
Dovrebbe arrivare tra qualche minuto,io io
"Certo volentieri, io lo prendero macchiato",io io io io io
Prendiamo un caffe al bar,io io
Prego,io lo
Salve quanto costa quell articolo,tra lo
Buonasera io sono Mario,euro lo
Perfetto vorrei comprarne due.,io io
Si grazie e arrivederci,io io
Buonasera io sono Mario,io e io
Va bene grazie lo stesso,io io io
Dovrebbe arrivare tra qualche minuto,io io
