Truth,Decoded
Certo ecco a lei vuole un sacchetto,a che io a tra io quell un
Piacere Luigi come stai,piacere a lo come si
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,sirerepredre si
Salve quanto costa quell articolo,salve quanto costaelo stesso
Buonasera io sono Mario,buonasera io sono mario
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,e in e arrivederci
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto costa quell articolo
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le io euro una buona giornata
