Truth,Decoded
Tutto bene tu,tutto bene grazie
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,a a a raiv io il stai
E in offerta costa dieci euro,si grarivo so prde si
A che ora arriva il pullman,prego ora io sono mario
Tutto bene grazie,equtoto e grazie
Salve quanto costa quell articolo,e qatcostael rtioso
Va bene grazie lo stesso,si graoeraziv il rtieso
Le auguro una buona giornata,e io euro euro caffe all tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,certo non e io io il auti
"Certo volentieri, io lo prendero macchiato",peretoe il atie
Si grazie e arrivederci,siredreci
Prendiamo un caffe al bar,prfeandramo un caffe lo a
Piacere Luigi come stai,piacere lo come stai
