Truth,Decoded
Tutto bene tu,quntoto ora e due
Buonasera io sono Mario,beosra io sono mario
Certo ecco a lei vuole un sacchetto,a ora e raiv io pullman
E in offerta costa dieci euro,si graren e a
A che ora arriva il pullman,prego ora so a
Tutto bene grazie,le quntoto e grazie
Salve quanto costa quell articolo,a grazie costa rtiso
Va bene grazie lo stesso,si grazie grazie il io
Le auguro una buona giornata,salve un euro euro e il a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare un che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prego voneleio lo il auti
"Certo volentieri, io lo prendero macchiato",certo e lo io
Si grazie e arrivederci,si gredreci
Prendiamo un caffe al bar,prendiamo un caffe lo a
Piacere Luigi come stai,piacereoli come stai
