Truth,Decoded
Tutto bene tu,tutto bene grazie
Buonasera io sono Mario,beononsera io sono mario
Certo ecco a lei vuole un sacchetto,a a lo stai io una
E in offerta costa dieci euro,si grazie e e si
A che ora arriva il pullman,prego ora solnlmar
Tutto bene grazie,quanto le grazie
Salve quanto costa quell articolo,salve quanto costauel articolo
Va bene grazie lo stesso,a greoe grazie lo sono
Le auguro una buona giornata,prego io euro e al a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare qualche minuto
Prego,prego e
Purtroppo non lo so pero potresti chiedere all autista,partrpopnonl lo lo io lo autista
"Certo volentieri, io lo prendero macchiato",salve renetospel io
Si grazie e arrivederci,si gratoedieci
Prendiamo un caffe al bar,prendiamo un caffe al a
Piacere Luigi come stai,piacereoli come stai
