Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,e io e io
Tutto bene grazie,si io
E in offerta costa dieci euro,e lo
Va bene grazie lo stesso,bene lo
Piacere Luigi come stai,e lo
Dovrebbe arrivare tra qualche minuto,e lo
"Certo volentieri, io lo prendero macchiato",e e io
Prendiamo un caffe al bar,bene lo
Prego,pero lo
Salve quanto costa quell articolo,e lo
Buonasera io sono Mario,e lo
Perfetto vorrei comprarne due.,e lo
Si grazie e arrivederci,e e io
Buonasera io sono Mario,e e io
Va bene grazie lo stesso,io e io
Dovrebbe arrivare tra qualche minuto,e io
