Truth,Decoded
Tutto bene tu,tutto engrazi
Buonasera io sono Mario,beonsora io sono mario
Certo ecco a lei vuole un sacchetto,e e e io io lo a
E in offerta costa dieci euro,e retivn e si
A che ora arriva il pullman,bene ora io lo bar
Tutto bene grazie,tutto bgriet
Salve quanto costa quell articolo,salve quanto stai lo articolo
Va bene grazie lo stesso,a certo e a lo io
Le auguro una buona giornata,all quanto un e lo a
Dovrebbe arrivare tra qualche minuto,dovre arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prtropnen lo sono lo autista
"Certo volentieri, io lo prendero macchiato",perete il due
Si grazie e arrivederci,si retenl e
Prendiamo un caffe al bar,prendiamo un a al bar
Piacere Luigi come stai,piacere sono stai
