Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io io pero e e lo autista
Tutto bene grazie,tutto e grazie
E in offerta costa dieci euro,e in io io e si euro
Va bene grazie lo stesso,va bene tra lo stesso
Piacere Luigi come stai,piacere lo io si
Dovrebbe arrivare tra qualche minuto,dovrebbe e riare e minuto
"Certo volentieri, io lo prendero macchiato",certo bene e io e il macchiato
Prendiamo un caffe al bar,prendiamo un a e lo bar
Prego,e
Salve quanto costa quell articolo,salve auatoto lo articolo
Buonasera io sono Mario,buona io io mario
Perfetto vorrei comprarne due.,pero vorrei io il e
Si grazie e arrivederci,si tra il e
Buonasera io sono Mario,buona io un bar
Va bene grazie lo stesso,si bene a io
Dovrebbe arrivare tra qualche minuto,si grete tra e e e
