Truth,Decoded
Le auguro una buona giornata,tu aieto
Va bene grazie lo stesso,pero io
Buonasera io sono Mario,un io a
Si grazie e arrivederci,stai
Prego,io
Prendiamo un caffe al bar,pero a
Purtroppo non lo so pero potresti chiedere all autista,io e e e io
Prendiamo un caffe al bar,e e a a a io
Le auguro una buona giornata,bene a aineurno
E in offerta costa dieci euro,e e e euro
Dovrebbe arrivare tra qualche minuto,e tu e e a aineurnto
Salve quanto costa quell articolo,pero io
Tutto bene tu,tu
A che ora arriva il pullman,bar io
Quanto costa il biglietto,tu a
Piacere Luigi come stai,euro io
