Truth,Decoded
Perfetto vorrei comprarne due.,a quanto costa e e e
Tutto bene grazie,tutto grazie
Tutto bene tu,tutto bene stai
Prego,pero
Si grazie e arrivederci,e graeredr a
Salve quanto costa quell articolo,va bengtgoelo pero
Quanto costa il biglietto,doreglieto
Le auguro una buona giornata,le euro buona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che arriva pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendero un e lo bar
Dovrebbe arrivare tra qualche minuto,dovrebrivare treache minuto
