Truth,Decoded
Piacere Luigi come stai,piacere luigi come stai
Buonasera io sono Mario,buonasera io sono mario
Si grazie e arrivederci,si grazie e arrivederci
Prendiamo un caffe al bar,prendiamo un caffe al bar
Quanto costa il biglietto,a io costa ilbiglieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo so so ptresitciedere al autista
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
A che ora arriva il pullman,a e ora arriva il pullman
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",certo volenteie si loeperedro macchiato
Le auguro una buona giornata,le aurgrurn a una giornata
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prego,prego
