Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e e a qeleartino
Certo ecco a lei vuole un sacchetto,certo buona e io vuole un sacchetto
Salve quanto costa quell articolo,salve quanto un bene certo
Tutto bene grazie,qutobene grazie
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Quanto costa il biglietto,quantocostailbiglieto
Dovrebbe arrivare tra qualche minuto,va bene lo arrivare che minuto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo pero potresti chiedere al autista
