Truth,Decoded
Tutto bene tu,tutto che grazie
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,e e lo a io pullman
E in offerta costa dieci euro,e a al a
A che ora arriva il pullman,prego orarari all a
Tutto bene grazie,eautoto e grazie
Salve quanto costa quell articolo,a gfanato costa il stesso
Va bene grazie lo stesso,e grazie a il stai
Le auguro una buona giornata,a io prego un come lo a
Dovrebbe arrivare tra qualche minuto,ora arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prego ponene lo lo si lo autista
"Certo volentieri, io lo prendero macchiato",e bene bene due
Si grazie e arrivederci,si graedeci
Prendiamo un caffe al bar,prendiamo un a al bar
Piacere Luigi come stai,piacere lo come stai
