Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,puertopo lo io io pero che e lo autista
Tutto bene grazie,tutto e grazie
E in offerta costa dieci euro,e in tra costa e si euro
Va bene grazie lo stesso,va bene rarai lo stesso
Piacere Luigi come stai,piacere lo lo stai
Dovrebbe arrivare tra qualche minuto,dovrebbe e arrivare salve minuto
"Certo volentieri, io lo prendero macchiato",certo volenei si io e io macchiato
Prendiamo un caffe al bar,prendiamo un a lo bar
Prego,e
Salve quanto costa quell articolo,salve un lo lo articolo
Buonasera io sono Mario,buona io so mario
Perfetto vorrei comprarne due.,pero vorrei io al due
Si grazie e arrivederci,si tra e e
Buonasera io sono Mario,buona io e mario
Va bene grazie lo stesso,si bene a e
Dovrebbe arrivare tra qualche minuto,si e tra io
