Truth,Decoded
Le auguro una buona giornata,e io
Va bene grazie lo stesso,eret e e io
Buonasera io sono Mario,io lo
Si grazie e arrivederci,bene io
Prego,e lo
Prendiamo un caffe al bar,certo a
Purtroppo non lo so pero potresti chiedere all autista,certo lo
Prendiamo un caffe al bar,bene le
Le auguro una buona giornata,e e
E in offerta costa dieci euro,e lo
Dovrebbe arrivare tra qualche minuto,tu lo
Salve quanto costa quell articolo,bene lo
Tutto bene tu,e io
A che ora arriva il pullman,e lo
Quanto costa il biglietto,e io
Piacere Luigi come stai,io io
