Truth,Decoded
Va bene grazie lo stesso,a grazie e io il io
"Certo volentieri, io lo prendero macchiato",prentoe bene io
Buongiorno io sono Mario,buongiorno un mario
Perfetto vorrei comprarne due.,a quanto costa enledio
E in offerta costa dieci euro,e bene snsrde si
Piacere Luigi come stai,piacere il io sono stai
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Purtroppo non lo so pero potresti chiedere all autista,purtroponono io lo so pero potrechiedere al autista
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una buona giornata
Si grazie e arrivederci,si grazie e arrivederci
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Va bene grazie lo stesso,va bengrazie lo stesso
