Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,un lo costa biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le auguro un giornata
Prego,prego
Perfetto vorrei comprarne due.,si quanto costa le io
E in offerta costa dieci euro,e gqerio a e e
Quanto costa il biglietto,quanto lo il a
Le auguro una buona giornata,piacere euro euro e lo a
Buongiorno io sono Mario,buoror
Buonasera io sono Mario,buona io sono mario
Va bene grazie lo stesso,si grazie grazie il io
Tutto bene grazie,tutto e grazie
"Certo volentieri, io lo prendero macchiato",e lo lo due
Prendiamo un caffe al bar,prendiamo un caffe lo bar
