Truth,Decoded
Buonasera io sono Mario,io io io
Buongiorno io sono Mario,io io
Prendiamo un caffe al bar,io io
A che ora arriva il pullman,io io
Piacere Luigi come stai,io io io
E in offerta costa dieci euro,e io
Si grazie e arrivederci,io io
Certo ecco a lei vuole un sacchetto,io io
Perfetto vorrei comprarne due.,io io io
Quanto costa il biglietto,io io
Prego,e io
Tutto bene grazie,tu io
Dovrebbe arrivare tra qualche minuto,io lo
Va bene grazie lo stesso,e lo
Salve quanto costa quell articolo,io io
Purtroppo non lo so pero potresti chiedere all autista,io io e io
