Truth,Decoded
Buonasera io sono Mario,buonairaio sono mario
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un che lo bar
A che ora arriva il pullman,a che oraria il pullman
Piacere Luigi come stai,piacere lo lo stai
E in offerta costa dieci euro,e in ora costa dieci euro
Si grazie e arrivederci,si grazie eaze bene io
Certo ecco a lei vuole un sacchetto,certo lo buona lo io io e macchiato
Perfetto vorrei comprarne due.,perfetto vorrei comprnr grazie
Quanto costa il biglietto,quanto costa e lo io
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,dobuben erati so le minuto
Va bene grazie lo stesso,va bene lei lo stesso
Salve quanto costa quell articolo,salve quanto so lo il aciheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo lo lo potstedere lo autista
