Truth,Decoded
Buonasera io sono Mario,runoe io io mario
Buongiorno io sono Mario,io io io io
Prendiamo un caffe al bar,bene io io
A che ora arriva il pullman,io io
Piacere Luigi come stai,un io mario
E in offerta costa dieci euro,e e io
Si grazie e arrivederci,bene e tieso
Certo ecco a lei vuole un sacchetto,io mario
Perfetto vorrei comprarne due.,certo io e io
Quanto costa il biglietto,tutto io
Prego,io
Tutto bene grazie,tutto a
Dovrebbe arrivare tra qualche minuto,due e io
Va bene grazie lo stesso,e io
Salve quanto costa quell articolo,certo io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io io aihito
