Truth,Decoded
Le auguro una buona giornata,e io
Va bene grazie lo stesso,bene certo
Buonasera io sono Mario,lo io
Si grazie e arrivederci,io io
Prego,e lo
Prendiamo un caffe al bar,lo io
Purtroppo non lo so pero potresti chiedere all autista,lo e lo
Prendiamo un caffe al bar,erer e
Le auguro una buona giornata,a lo
E in offerta costa dieci euro,e e pero
Dovrebbe arrivare tra qualche minuto,e lo
Salve quanto costa quell articolo,e lo
Tutto bene tu,e lo
A che ora arriva il pullman,e e lo
Quanto costa il biglietto,io e
Piacere Luigi come stai,lo io
