Truth,Decoded
Perfetto vorrei comprarne due.,si graoetnto costa bene due
Tutto bene grazie,tutto grazie
Tutto bene tu,tutto io grazie
Prego,pregrai
Si grazie e arrivederci,si grazie a
Salve quanto costa quell articolo,va gbengreagta le rteo
Quanto costa il biglietto,vaqunto cbstaeaglieto
Le auguro una buona giornata,le auguro unauona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che arriva io pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendero un caffe lo bar
Dovrebbe arrivare tra qualche minuto,dovrebarivare treache minuto
