Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,un lo costa lo biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le euro un buona giornata
Prego,prego
Perfetto vorrei comprarne due.,si quanto costa e io
E in offerta costa dieci euro,e prego osade e
Quanto costa il biglietto,tutto lo lo il lo
Le auguro una buona giornata,e lo lo un e al bar
Buongiorno io sono Mario,beogioro lo lo e
Buonasera io sono Mario,pero io so mario
Va bene grazie lo stesso,e grazie grazie lo sono
Tutto bene grazie,auntotoco so grazie
"Certo volentieri, io lo prendero macchiato",e lo e lo due
Prendiamo un caffe al bar,preoariamo un a al bar
