Truth,Decoded
Certo ecco a lei vuole un sacchetto,che che io arriva il pullman
Piacere Luigi come stai,paerheo io a si io io mario
Buongiorno io sono Mario,buongiorno sono
Si grazie e arrivederci,prtenl a
Salve quanto costa quell articolo,a granriocorul articolo
Buonasera io sono Mario,buona io so mario
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,e io e rivdecieo
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto costa quell articolo
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le io euro una buona giornata
