Truth,Decoded
Buonasera io sono Mario,beoniri io so mario
Buongiorno io sono Mario,buonono io so mario
Prendiamo un caffe al bar,prendero un io lo bar
A che ora arriva il pullman,a che orararia ilman
Piacere Luigi come stai,piacere lo e si
E in offerta costa dieci euro,e in ora costa dieci euro
Si grazie e arrivederci,si grazie e io
Certo ecco a lei vuole un sacchetto,certo e io non macchiato
Perfetto vorrei comprarne due.,perfetto sono compene io
Quanto costa il biglietto,quntocotscl ilieto
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,dovrebnrariat lo minuto
Va bene grazie lo stesso,bene a lo stesso
Salve quanto costa quell articolo,salve quanto so il acioto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io io potetedel autista
