Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,io io e io
Tutto bene grazie,si e io
E in offerta costa dieci euro,a lo
Va bene grazie lo stesso,e e lo
Piacere Luigi come stai,e e lo
Dovrebbe arrivare tra qualche minuto,e io io
"Certo volentieri, io lo prendero macchiato",e io
Prendiamo un caffe al bar,e io
Prego,e e lo
Salve quanto costa quell articolo,e lo
Buonasera io sono Mario,e io
Perfetto vorrei comprarne due.,e io
Si grazie e arrivederci,io lo
Buonasera io sono Mario,io lo
Va bene grazie lo stesso,io lo
Dovrebbe arrivare tra qualche minuto,pero
