Truth,Decoded
Buonasera io sono Mario,buonaiai io so mario
Buongiorno io sono Mario,buona io so bar
Prendiamo un caffe al bar,bene un e io bar
A che ora arriva il pullman,lo e oraraia ilarn
Piacere Luigi come stai,piacere lo io mario
E in offerta costa dieci euro,e in io e e certo
Si grazie e arrivederci,si due bene al a
Certo ecco a lei vuole un sacchetto,certo e io lo mario
Perfetto vorrei comprarne due.,paerent ora copenl io
Quanto costa il biglietto,quanto lo e laieto
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,vovbuberari a le minuto
Va bene grazie lo stesso,va bubearai lo stesso
Salve quanto costa quell articolo,salve quanto so il scioto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io io io oseiel autista
