Truth,Decoded
Buonasera io sono Mario,buonairai io sono mario
Buongiorno io sono Mario,pbuonino io sono mario
Prendiamo un caffe al bar,prendiamo un lo lo bar
A che ora arriva il pullman,a che ora il pullman
Piacere Luigi come stai,piacere lo come stai
E in offerta costa dieci euro,e in frte so dieci euro
Si grazie e arrivederci,si grazie e a il io
Certo ecco a lei vuole un sacchetto,certo lo buona lo io vuole macchiato
Perfetto vorrei comprarne due.,perfetto vorrei comprarne grazie
Quanto costa il biglietto,quanto lo costa il acheto
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,dovrebbe erarist le minuto
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto lo il il aciheto
Purtroppo non lo so pero potresti chiedere all autista,puertropn lo lo so pero porsededere lo autista
