Truth,Decoded
Le auguro una buona giornata,a giornata
Va bene grazie lo stesso,bene io
Buonasera io sono Mario,bene io io io
Si grazie e arrivederci,e e e
Prego,io
Prendiamo un caffe al bar,e a
Purtroppo non lo so pero potresti chiedere all autista,io io e e io
Prendiamo un caffe al bar,bene a a a io
Le auguro una buona giornata,tu a ineurno
E in offerta costa dieci euro,e a a ineurno
Dovrebbe arrivare tra qualche minuto,pero tra a a tineurno
Salve quanto costa quell articolo,e tu lo
Tutto bene tu,io
A che ora arriva il pullman,una io
Quanto costa il biglietto,un lo
Piacere Luigi come stai,pero io
