Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,pero io io io io bene aihito
Tutto bene grazie,io io
E in offerta costa dieci euro,io a euro
Va bene grazie lo stesso,le e io
Piacere Luigi come stai,io io a
Dovrebbe arrivare tra qualche minuto,pero io
"Certo volentieri, io lo prendero macchiato",certo io io io bene aihito
Prendiamo un caffe al bar,e e e e a
Prego,tutto a
Salve quanto costa quell articolo,e qebr a aineo
Buonasera io sono Mario,io e lo io io
Perfetto vorrei comprarne due.,e io io io
Si grazie e arrivederci,pero io a
Buonasera io sono Mario,e e a
Va bene grazie lo stesso,e io io
Dovrebbe arrivare tra qualche minuto,pero e io
