Truth,Decoded
Tutto bene tu,quanto costa e due
Buonasera io sono Mario,bunsra io sono mario
Certo ecco a lei vuole un sacchetto,a che e arriva io lo
E in offerta costa dieci euro,si grareas che e
A che ora arriva il pullman,prego ora io sononlmar
Tutto bene grazie,quanto io e igraieo
Salve quanto costa quell articolo,salve quatcog stai rtioso
Va bene grazie lo stesso,si grazie e grazie lo stesso
Le auguro una buona giornata,all quouo euro e il a
Dovrebbe arrivare tra qualche minuto,dovre arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prtropopon lo io io lo autista
"Certo volentieri, io lo prendero macchiato",e bene il due
Si grazie e arrivederci,si grazie rdredi
Prendiamo un caffe al bar,prendiamo un caffe al bar
Piacere Luigi come stai,piacere lo come stai
