Truth,Decoded
Buonasera io sono Mario,tutoeai io so mario
Buongiorno io sono Mario,quanto io so mario
Prendiamo un caffe al bar,bene io a bar
A che ora arriva il pullman,le tu a a al in
Piacere Luigi come stai,pero io io io mario
E in offerta costa dieci euro,le tu io
Si grazie e arrivederci,io e il tieso
Certo ecco a lei vuole un sacchetto,pero a a io so mario
Perfetto vorrei comprarne due.,poeretno lo e io
Quanto costa il biglietto,euro io e lo aieto
Prego,pero
Tutto bene grazie,tutto e io
Dovrebbe arrivare tra qualche minuto,vtutnberar a lo minuto
Va bene grazie lo stesso,vtnber lo mieso
Salve quanto costa quell articolo,salve quanto io lo tutto
Purtroppo non lo so pero potresti chiedere all autista,puertopo io io io pero oioserel autista
