Truth,Decoded
Buonasera io sono Mario,buonairai io sono mario
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un che lo bar
A che ora arriva il pullman,a che arriva il pullman
Piacere Luigi come stai,piacere lo come stai
E in offerta costa dieci euro,e in ora lo dieci euro
Si grazie e arrivederci,si ora e lei a bene io
Certo ecco a lei vuole un sacchetto,certo lo vlcona lo io vuole mario
Perfetto vorrei comprarne due.,perfetto vorrei comprnrzie
Quanto costa il biglietto,quanto lo costa elblceto
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,vobube erari a lo minuto
Va bene grazie lo stesso,un e stai lo stesso
Salve quanto costa quell articolo,le un lo il laciheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo pero poredederel autista
