Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,un lo costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le un euro un un giornata
Prego,prego
Perfetto vorrei comprarne due.,si quanto costa bene due
E in offerta costa dieci euro,a bar a e due
Quanto costa il biglietto,lqungto lo il io
Le auguro una buona giornata,piacere euro un a lo mario
Buongiorno io sono Mario,buongiorno mario
Buonasera io sono Mario,buona io sono mario
Va bene grazie lo stesso,a grazie grazie e io
Tutto bene grazie,quanto lo e iglaie
"Certo volentieri, io lo prendero macchiato",salve bene il due
Prendiamo un caffe al bar,preonadriamo un caffe al bar
