Truth,Decoded
Buonasera io sono Mario,buona io so mario
Buongiorno io sono Mario,io io so mario
Prendiamo un caffe al bar,prego un a mario
A che ora arriva il pullman,le tu a al in
Piacere Luigi come stai,pieren io io io mario
E in offerta costa dieci euro,le e pero
Si grazie e arrivederci,a queries
Certo ecco a lei vuole un sacchetto,certo io io io mario
Perfetto vorrei comprarne due.,perfetto lo claie
Quanto costa il biglietto,un io io aieto
Prego,pero
Tutto bene grazie,tutnbeaie
Dovrebbe arrivare tra qualche minuto,vbuber lo mielso
Va bene grazie lo stesso,vbebere mieso
Salve quanto costa quell articolo,le un io aieto
Purtroppo non lo so pero potresti chiedere all autista,certo io io osel autista
