Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo io sopre e lo autista
Tutto bene grazie,tutto e grazie
E in offerta costa dieci euro,e in tra stai dieci euro
Va bene grazie lo stesso,va bene rgri lo stesso
Piacere Luigi come stai,piacere lo come stai
Dovrebbe arrivare tra qualche minuto,dovrebbe e arrivare e salve minuto
"Certo volentieri, io lo prendero macchiato",certo volenei lo e pederl macchiato
Prendiamo un caffe al bar,prendiamo un e lo bar
Prego,e
Salve quanto costa quell articolo,salve quanto lo si il articolo
Buonasera io sono Mario,buonasera io so mario
Perfetto vorrei comprarne due.,prego vorrei comparl due
Si grazie e arrivederci,si grael due
Buonasera io sono Mario,buona io il mario
Va bene grazie lo stesso,si grazie a e
Dovrebbe arrivare tra qualche minuto,io retoe ora e due
