Truth,Decoded
Tutto bene tu,quanto il due
Buonasera io sono Mario,e buonasera io sono mario
Certo ecco a lei vuole un sacchetto,le grazie all due
E in offerta costa dieci euro,si bar e due
A che ora arriva il pullman,e sono corario lo mario
Tutto bene grazie,e quanto lo grazie
Salve quanto costa quell articolo,si grangtoel sono
Va bene grazie lo stesso,si grazie il stiet
Le auguro una buona giornata,salve qunogueo uroaof il a
Dovrebbe arrivare tra qualche minuto,si certo io arare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,certo povpensri lo lo autista
"Certo volentieri, io lo prendero macchiato",e certo il due
Si grazie e arrivederci,si graenl due
Prendiamo un caffe al bar,prfeanriamo un a lo bar
Piacere Luigi come stai,piacere lei come stai
