Truth,Decoded
Tutto bene tu,tutto grazie
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,e e a a io ulmain
E in offerta costa dieci euro,si grazie lo e e
A che ora arriva il pullman,bene ora io lo bar
Tutto bene grazie,quanto grazie
Salve quanto costa quell articolo,si grangtguel stesso
Va bene grazie lo stesso,a grazie io eglito
Le auguro una buona giornata,euro euro un come lo a
Dovrebbe arrivare tra qualche minuto,doreo e arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,certo povner io lo lo autista
"Certo volentieri, io lo prendero macchiato",paretoenl due
Si grazie e arrivederci,si grazie e
Prendiamo un caffe al bar,prendiamo un a al a
Piacere Luigi come stai,piacereolri come stai
