Truth,Decoded
Le auguro una buona giornata,e bieueueueuevever io
Va bene grazie lo stesso,io il e io
Buonasera io sono Mario,e iuvuvuveo
Si grazie e arrivederci,io lo lo aeueueuevevememlro
Prego,io e e io lo io
Prendiamo un caffe al bar,euvuvuvememeo
Purtroppo non lo so pero potresti chiedere all autista,veluvuvmum io
Prendiamo un caffe al bar,e si mreplese
Le auguro una buona giornata,e io euro
E in offerta costa dieci euro,veregrie e io
Dovrebbe arrivare tra qualche minuto,un a e io io
Salve quanto costa quell articolo,e a a io
Tutto bene tu,e e io
A che ora arriva il pullman,vegru io il io
Quanto costa il biglietto,due evetioleo
Piacere Luigi come stai,e vuole
