Truth,Decoded
Le auguro una buona giornata,tu io
Va bene grazie lo stesso,pero io
Buonasera io sono Mario,tu a
Si grazie e arrivederci,lei
Prego,tutto
Prendiamo un caffe al bar,pero a
Purtroppo non lo so pero potresti chiedere all autista,io e io
Prendiamo un caffe al bar,pero a io
Le auguro una buona giornata,tu a aineo
E in offerta costa dieci euro,e e io
Dovrebbe arrivare tra qualche minuto,tra a aieto
Salve quanto costa quell articolo,pero io
Tutto bene tu,io
A che ora arriva il pullman,tu io
Quanto costa il biglietto,tu a
Piacere Luigi come stai,tu io
