Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,gqan lo costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le auguro un buona giornata
Prego,prego
Perfetto vorrei comprarne due.,si grabonto costa bene io
E in offerta costa dieci euro,si grere a a tu
Quanto costa il biglietto,le quntgoco copgl io
Le auguro una buona giornata,a euro euro un a lo a
Buongiorno io sono Mario,buongoroio ora
Buonasera io sono Mario,buononsra io sono mario
Va bene grazie lo stesso,si grazie e grazie bene io
Tutto bene grazie,lo aungtoco so grazie
"Certo volentieri, io lo prendero macchiato",a bene un due
Prendiamo un caffe al bar,preonadriamo un a al bar
