Truth,Decoded
Tutto bene tu,quntotri bene due
Buonasera io sono Mario,e buonasera io sono mario
Certo ecco a lei vuole un sacchetto,e e e raiv io lo stai
E in offerta costa dieci euro,si grerivsade due
A che ora arriva il pullman,lo ora io so mario
Tutto bene grazie,le quanto io le il tutto
Salve quanto costa quell articolo,si gqangrto sostel rtioso
Va bene grazie lo stesso,si grazie grazie lo stesso
Le auguro una buona giornata,pero euro un e lo a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare qualche minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,certo non bene io sono lo autista
"Certo volentieri, io lo prendero macchiato",e reoneol stai
Si grazie e arrivederci,si e e edeai
Prendiamo un caffe al bar,prendiamo un caffe lo bar
Piacere Luigi come stai,piacereoli come stai
