Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo sono ptrede lo autista
Tutto bene grazie,tutto e grazie
E in offerta costa dieci euro,e in ora costa dieci euro
Va bene grazie lo stesso,va e rarai lo stesso
Piacere Luigi come stai,piacere lo come stai
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
"Certo volentieri, io lo prendero macchiato",certo volni io io prendero macchiato
Prendiamo un caffe al bar,predia un e lo bar
Prego,e
Salve quanto costa quell articolo,salve quanto lo stai il articolo
Buonasera io sono Mario,buonasera io so mario
Perfetto vorrei comprarne due.,prego vorrei comparl due
Si grazie e arrivederci,pero a
Buonasera io sono Mario,buona io so mario
Va bene grazie lo stesso,a grazie io a e
Dovrebbe arrivare tra qualche minuto,so e bar e due
