Truth,Decoded
Va bene grazie lo stesso,a grazie lo a e stesso
"Certo volentieri, io lo prendero macchiato",paretrto prprel due
Buongiorno io sono Mario,bene tu
Perfetto vorrei comprarne due.,le quanto costa cruel io
E in offerta costa dieci euro,a e prde due
Piacere Luigi come stai,piacere lei come stai
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Purtroppo non lo so pero potresti chiedere all autista,purtroppo popeso pero potreshicdere al autista
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una buona giornata
Si grazie e arrivederci,si grazie e arrivederci
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Va bene grazie lo stesso,va bengrazie lo stesso
