Truth,Decoded
Perfetto vorrei comprarne due.,si quanto costa e io
Tutto bene grazie,le quntoaco il iglie
Tutto bene tu,qutrao io ora due
Prego,prego
Si grazie e arrivederci,si grardreai
Salve quanto costa quell articolo,va gbengt il stesso
Quanto costa il biglietto,quanto cbstabglieto
Le auguro una buona giornata,le auguro una buona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora va il pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto benegrazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendiamo un caffe al bar
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
