Truth,Decoded
Buonasera io sono Mario,buoniri io so mario
Buongiorno io sono Mario,pbuoniono io so mario
Prendiamo un caffe al bar,prendiamo un io lo bar
A che ora arriva il pullman,a che oraria il lman
Piacere Luigi come stai,piacere lo io mario
E in offerta costa dieci euro,e in ofrte costa dieci euro
Si grazie e arrivederci,si grazie e io lei a
Certo ecco a lei vuole un sacchetto,certo io una e io sono macchiato
Perfetto vorrei comprarne due.,perfetto vorrei comprnr grazie
Quanto costa il biglietto,quanto costa lo ilieto
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,dovrebnrari si le minuto
Va bene grazie lo stesso,va bene a lo stesso
Salve quanto costa quell articolo,le quanto lo il il aciheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io io lo come edere lo autista
