Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo opopo ora oeoedel macchiato
Tutto bene grazie,un io io
E in offerta costa dieci euro,io al minuto
Va bene grazie lo stesso,pero e tieso
Piacere Luigi come stai,io io mario
Dovrebbe arrivare tra qualche minuto,due e e e io
"Certo volentieri, io lo prendero macchiato",pero io io e io io acito
Prendiamo un caffe al bar,e io io a
Prego,un a
Salve quanto costa quell articolo,e e io
Buonasera io sono Mario,io mario io io
Perfetto vorrei comprarne due.,pero io e io
Si grazie e arrivederci,pero io
Buonasera io sono Mario,e a
Va bene grazie lo stesso,e e io
Dovrebbe arrivare tra qualche minuto,e e io
