Truth,Decoded
Certo ecco a lei vuole un sacchetto,e e un ora lo il mario
Piacere Luigi come stai,piacere lo come stai
Buongiorno io sono Mario,e tu
Si grazie e arrivederci,si grazie redeci
Salve quanto costa quell articolo,salve quagcura un articolo
Buonasera io sono Mario,buona nasera io lo mario
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,e in e arrivederci
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto costa quell articolo
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le io euro una buona giornata
