Truth,Decoded
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buonasera io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo so pero potresti chiedere al autista
A che ora arriva il pullman,a che ora arriva il pullman
Salve quanto costa quell articolo,salve quanto costa un rtico
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",certovolentieri io lo prendero macchiato
Tutto bene grazie,tutto bengrazie
Prego,prego
Quanto costa il biglietto,quanto costa il biglietto
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Salve quanto costa quell articolo,salve quanouco una quell articolo
Tutto bene grazie,tutto bene grazie
