Truth,Decoded
Le auguro una buona giornata,le io un giornata
Va bene grazie lo stesso,bene mario lo stesso
Buonasera io sono Mario,tuoenar io so mario
Si grazie e arrivederci,si bene e e
Prego,pero
Prendiamo un caffe al bar,prego un che bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io lo e stai al costa
Prendiamo un caffe al bar,prendero un al in
Le auguro una buona giornata,lo a giornata
E in offerta costa dieci euro,e in io io e si euro
Dovrebbe arrivare tra qualche minuto,dovrebearvarara che minuto
Salve quanto costa quell articolo,salve quanto io al articolo
Tutto bene tu,lo un e
A che ora arriva il pullman,si ora mario lman
Quanto costa il biglietto,tutto io caieto
Piacere Luigi come stai,piacere lo io e tu
