Truth,Decoded
Buonasera io sono Mario,buona io io mario
Buongiorno io sono Mario,quoi io so mario
Prendiamo un caffe al bar,bene io a a
A che ora arriva il pullman,le tu a un
Piacere Luigi come stai,e a
E in offerta costa dieci euro,le e io
Si grazie e arrivederci,e querieo
Certo ecco a lei vuole un sacchetto,tu a a io io mario
Perfetto vorrei comprarne due.,certo lo lo io
Quanto costa il biglietto,euro io io
Prego,e
Tutto bene grazie,tutto bene
Dovrebbe arrivare tra qualche minuto,vbuber al lo
Va bene grazie lo stesso,vbubere io
Salve quanto costa quell articolo,salve quanto io tutto
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io pero io il autista
