Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e io riede lei
Certo ecco a lei vuole un sacchetto,certo ecco a io vuole un macheto
Salve quanto costa quell articolo,salve quantouco stai quell articolo
Tutto bene grazie,tutto e iglraie
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva le minuto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo so pero potresti chiedere autista
