Truth,Decoded
Le auguro una buona giornata,le auguro buona giornata
Va bene grazie lo stesso,va bene e mario lo stesso
Buonasera io sono Mario,uonaer io io mario
Si grazie e arrivederci,si grazie certo
Prego,pero
Prendiamo un caffe al bar,prendero un che lo bar
Purtroppo non lo so pero potresti chiedere all autista,prtrno io io io si ciaie al costa
Prendiamo un caffe al bar,prendiamo un al a
Le auguro una buona giornata,le euro una giornata
E in offerta costa dieci euro,e in ora a ecco euro
Dovrebbe arrivare tra qualche minuto,dovbebearivar a che minuto
Salve quanto costa quell articolo,salve io io a al articolo
Tutto bene tu,tutto bene tu
A che ora arriva il pullman,e che ora mario lman
Quanto costa il biglietto,quanto costa lieto
Piacere Luigi come stai,piacere lo io e si
