Truth,Decoded
Tutto bene tu,quntoto costa lo grazie
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,e e a a io il a
E in offerta costa dieci euro,e lei a so a e
A che ora arriva il pullman,prego orarar io sono bar
Tutto bene grazie,le quntoco e bglatiet
Salve quanto costa quell articolo,a gqat costa stesso
Va bene grazie lo stesso,a ora e e aziv il io
Le auguro una buona giornata,all io io un e il a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,certo poneneri io lo il autista
"Certo volentieri, io lo prendero macchiato",piacere il e
Si grazie e arrivederci,si grazie e
Prendiamo un caffe al bar,prendiamo un a al bar
Piacere Luigi come stai,piacereolri come stai
