Truth,Decoded
Tutto bene tu,tutto oeagrazie
Buonasera io sono Mario,pbuonsra io mario
Certo ecco a lei vuole un sacchetto,a ora ostriuol stai
E in offerta costa dieci euro,si greri lo a
A che ora arriva il pullman,prego mario so bar
Tutto bene grazie,equntoto e bgraieto
Salve quanto costa quell articolo,si grenztcostl stesso
Va bene grazie lo stesso,si grazie rzivegl io
Le auguro una buona giornata,le un urouroaf lo a
Dovrebbe arrivare tra qualche minuto,sorebo e arivarlche minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prtovneneso ocol autista
"Certo volentieri, io lo prendero macchiato",e reatonl due
Si grazie e arrivederci,si grenredu
Prendiamo un caffe al bar,preoariamo un all bar
Piacere Luigi come stai,piacereoului come stai
