Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,un lo costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le un euro un un giornata
Prego,prego
Perfetto vorrei comprarne due.,a quanto costa lo io
E in offerta costa dieci euro,e bene lo e lo
Quanto costa il biglietto,quanto lo il a
Le auguro una buona giornata,piacere lo un e lo a
Buongiorno io sono Mario,buongiorno io lo a
Buonasera io sono Mario,buona io sono mario
Va bene grazie lo stesso,a e grazie lo stesso
Tutto bene grazie,quntoco il iglaie
"Certo volentieri, io lo prendero macchiato",prego lo pmpl due
Prendiamo un caffe al bar,preonandriamo un caffe al bar
