Truth,Decoded
Buonasera io sono Mario,io io io io lo mario
Buongiorno io sono Mario,quanto io io io
Prendiamo un caffe al bar,prego io a a
A che ora arriva il pullman,tu e lo a
Piacere Luigi come stai,pero io io io mario
E in offerta costa dieci euro,e tu lo
Si grazie e arrivederci,due tieso
Certo ecco a lei vuole un sacchetto,pero a io lo mario
Perfetto vorrei comprarne due.,pero lo il si
Quanto costa il biglietto,tutto io io aieto
Prego,e
Tutto bene grazie,tutto a
Dovrebbe arrivare tra qualche minuto,pero lo tielso
Va bene grazie lo stesso,dreber lo tielso
Salve quanto costa quell articolo,e io io tutto
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io io il costa
