Truth,Decoded
Tutto bene tu,buntoto sorargl e
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,e e ora raiv io il a
E in offerta costa dieci euro,a grer salve si
A che ora arriva il pullman,e io orarari all bar
Tutto bene grazie,quanto io e biglietto
Salve quanto costa quell articolo,salve quanto cstaquel articolo
Va bene grazie lo stesso,a grazie rziv il io
Le auguro una buona giornata,salve io euro un e lo a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare qualche minuto
Prego,prego tu
Purtroppo non lo so pero potresti chiedere all autista,purtropopnser io pero prestcl autista
"Certo volentieri, io lo prendero macchiato",e bene il due
Si grazie e arrivederci,si graoededi
Prendiamo un caffe al bar,preoariamo un caffe lo bar
Piacere Luigi come stai,piacereolri come stai
