Truth,Decoded
Le auguro una buona giornata,lo a e giornata
Va bene grazie lo stesso,e a io
Buonasera io sono Mario,bene si io io mario
Si grazie e arrivederci,pero e e
Prego,pero
Prendiamo un caffe al bar,lei io e a
Purtroppo non lo so pero potresti chiedere all autista,pero io io lo e e a costa
Prendiamo un caffe al bar,pero a a a
Le auguro una buona giornata,e a giornata
E in offerta costa dieci euro,e un e e si quanto
Dovrebbe arrivare tra qualche minuto,dreara e minuto
Salve quanto costa quell articolo,e un a e tiolo
Tutto bene tu,tu
A che ora arriva il pullman,uarai al un
Quanto costa il biglietto,un e certo
Piacere Luigi come stai,pero io io
