Truth,Decoded
A che ora arriva il pullman,a che ora arriva il a pullman
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendiamo un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,va grazie bene io le stesso
Le auguro una buona giornata,le auguro una a buona giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
Va bene grazie lo stesso,va bene grazie lo stesso
Purtroppo non lo so pero potresti chiedere all autista,pretrono coeso pero ptest chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebarivare tra qualche minuto
Quanto costa il biglietto,lo rqebea biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Piacere Luigi come stai,piacere luigi come stai
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
