Truth,Decoded
Le auguro una buona giornata,le auguro un agiorna
Va bene grazie lo stesso,bene e mario pero
Buonasera io sono Mario,tuoenar io io mario
Si grazie e arrivederci,va e e
Prego,pero
Prendiamo un caffe al bar,prego io e bar
Purtroppo non lo so pero potresti chiedere all autista,prego io io io io io costa
Prendiamo un caffe al bar,pero a a in
Le auguro una buona giornata,e e a giornata
E in offerta costa dieci euro,le un e si euro
Dovrebbe arrivare tra qualche minuto,dbebearvararae mtineo
Salve quanto costa quell articolo,e io io e articolo
Tutto bene tu,lo e
A che ora arriva il pullman,io e si alman
Quanto costa il biglietto,tutto lo caieto
Piacere Luigi come stai,piacere io io si
