Truth,Decoded
Le auguro una buona giornata,io io
Va bene grazie lo stesso,tu io
Buonasera io sono Mario,io io
Si grazie e arrivederci,tu io
Prego,tutto
Prendiamo un caffe al bar,io a
Purtroppo non lo so pero potresti chiedere all autista,io io
Prendiamo un caffe al bar,rebaulo
Le auguro una buona giornata,un ecco
E in offerta costa dieci euro,tu io
Dovrebbe arrivare tra qualche minuto,tu io
Salve quanto costa quell articolo,io lo
Tutto bene tu,tu io
A che ora arriva il pullman,e io
Quanto costa il biglietto,tu io
Piacere Luigi come stai,io lo
