Truth,Decoded
Le auguro una buona giornata,le auguro buona giornata
Va bene grazie lo stesso,va bene eazi lo stesso
Buonasera io sono Mario,buonasera io so mario
Si grazie e arrivederci,si grazie e il so
Prego,prego
Prendiamo un caffe al bar,parendao un che lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtro lo lo so pero e io io al autista
Prendiamo un caffe al bar,prendiamo un a al a
Le auguro una buona giornata,le a euro unabuona giornata
E in offerta costa dieci euro,e in ora costa dieci euro
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare a che minuto
Salve quanto costa quell articolo,salve un lo stai il articolo
Tutto bene tu,tutto e tu
A che ora arriva il pullman,a che ora a il pullman
Quanto costa il biglietto,quanto costa il ilieto
Piacere Luigi come stai,piacere luigi come stai
